29,29,OKLAHOMA,40,2012,February,Thunderstorm Wind,C,1,ADAIR,0,0,0,0,0.00K,0.00K,56,
8,8,OKLAHOMA,40,2012,March,Thunderstorm Wind,C,65,JACKSON,0,0,0,0,0.00K,0.00K,51,
8,8,OKLAHOMA,40,2012,March,Thunderstorm Wind,C,75,KIOWA,0,0,0,0,0.70K,0.00K,56,
8,8,OKLAHOMA,40,2012,March,Thunderstorm Wind,C,149,WASHITA,0,0,0,0,0.00K,0.00K,51,
8,8,OKLAHOMA,40,2012,March,Hail,C,49,GARVIN,0,0,0,0,0.00K,0.00K,0.88,
8,8,OKLAHOMA,40,2012,March,Hail,C,21,CHEROKEE,0,0,0,0,0.00K,0.00K,0.75,
8,8,OKLAHOMA,40,2012,March,Hail,C,13,BRYAN,0,0,0,0,0.00K,0.00K,1.25,
8,8,OKLAHOMA,40,2012,March,Hail,C,5,ATOKA,0,0,0,0,0.00K,0.00K,1,
8,8,OKLAHOMA,40,2012,March,Hail,C,77,LATIMER,0,0,0,0,0.00K,0.00K,1,
8,8,OKLAHOMA,40,2012,March,Hail,C,77,LATIMER,0,0,0,0,0.00K,0.00K,1.25,
18,18,OKLAHOMA,40,2012,March,Hail,C,57,HARMON,0,0,0,0,,,1.75,
18,18,OKLAHOMA,40,2012,March,Hail,C,57,HARMON,0,0,0,0,0.00K,0.00K,1,
18,18,OKLAHOMA,40,2012,March,Hail,C,57,HARMON,0,0,0,0,0.00K,0.00K,1,
18,18,OKLAHOMA,40,2012,March,Hail,C,57,HARMON,0,0,0,0,0.00K,0.00K,1.75,
18,18,OKLAHOMA,40,2012,March,Hail,C,57,HARMON,0,0,0,0,0.00K,0.00K,2.5,
18,18,OKLAHOMA,40,2012,March,Hail,C,57,HARMON,0,0,0,0,0.00K,0.00K,1.75,
18,18,OKLAHOMA,40,2012,March,Hail,C,55,GREER,0,0,0,0,0.00K,0.00K,2,
18,18,OKLAHOMA,40,2012,March,Tornado,C,55,GREER,0,0,0,0,0.00K,0.00K,,EF0
18,18,OKLAHOMA,40,2012,March,Tornado,C,55,GREER,0,0,0,0,0.00K,0.00K,,EF0
18,18,OKLAHOMA,40,2012,March,Tornado,C,55,GREER,0,0,0,0,0.00K,0.00K,,EF0
18,18,OKLAHOMA,40,2012,March,Hail,C,55,GREER,0,0,0,0,0.00K,0.00K,1.5,
18,18,OKLAHOMA,40,2012,March,Tornado,C,9,BECKHAM,0,0,0,0,0.00K,0.00K,,EF0
18,18,OKLAHOMA,40,2012,March,Thunderstorm Wind,C,45,ELLIS,0,0,0,0,0.00K,0.00K,50,
19,19,OKLAHOMA,40,2012,March,Thunderstorm Wind,C,9,BECKHAM,0,0,0,0,0.00K,0.00K,52,
19,19,OKLAHOMA,40,2012,March,Thunderstorm Wind,C,153,WOODWARD,0,0,0,0,0.00K,0.00K,50,
19,19,OKLAHOMA,40,2012,March,Thunderstorm Wind,C,143,TULSA,0,0,0,0,5.00K,0.00K,56,
19,19,OKLAHOMA,40,2012,March,Flash Flood,C,97,MAYES,0,0,0,0,0.00K,0.00K,,
19,19,OKLAHOMA,40,2012,March,Flash Flood,C,143,TULSA,0,0,0,0,10.00K,0.00K,,
19,19,OKLAHOMA,40,2012,March,Flash Flood,C,143,TULSA,0,0,0,0,0.00K,0.00K,,
19,19,OKLAHOMA,40,2012,March,Flash Flood,C,97,MAYES,0,0,0,0,0.00K,0.00K,,
19,19,OKLAHOMA,40,2012,March,Flash Flood,C,143,TULSA,0,0,0,0,0.00K,0.00K,,
19,19,OKLAHOMA,40,2012,March,Hail,C,85,LOVE,0,0,0,0,0.00K,0.00K,1,
