8,8,OKLAHOMA,40,2009,2,Thunderstorm Wind,C,139,TEXAS,0,0,0,0,2000,0,56,
9,9,OKLAHOMA,40,2009,2,Thunderstorm Wind,C,149,WASHITA,0,0,0,0,0.0,0,56,
9,9,OKLAHOMA,40,2009,2,Thunderstorm Wind,C,31,COMANCHE,0,0,0,0,0.0,0,52,
9,9,OKLAHOMA,40,2009,2,Thunderstorm Wind,C,33,COTTON,0,0,0,0,0,0,56,
9,9,OKLAHOMA,40,2009,2,Thunderstorm Wind,C,31,COMANCHE,0,0,0,0,0.0,0,56,
9,9,OKLAHOMA,40,2009,2,Thunderstorm Wind,C,51,GRADY,0,0,0,0,0,0,51,
10,10,OKLAHOMA,40,2009,2,Hail,C,31,COMANCHE,0,0,0,0,0,0,1,
10,10,OKLAHOMA,40,2009,2,Hail,C,17,CANADIAN,0,0,0,0,0,0,1.75,
10,10,OKLAHOMA,40,2009,2,Hail,C,17,CANADIAN,0,0,0,0,0,0,2.75,
10,10,OKLAHOMA,40,2009,2,Hail,C,51,GRADY,0,0,0,0,0,0,2,
10,10,OKLAHOMA,40,2009,2,Hail,C,109,OKLAHOMA,0,0,0,0,0,0,1.5,
10,10,OKLAHOMA,40,2009,2,Tornado,C,109,OKLAHOMA,0,0,0,0,1000000,0,,EF1
10,10,OKLAHOMA,40,2009,2,Hail,C,17,CANADIAN,0,0,0,0,0,0,2,
10,10,OKLAHOMA,40,2009,2,Hail,C,17,CANADIAN,0,0,0,0,0,0,2.75,
10,10,OKLAHOMA,40,2009,2,Hail,C,17,CANADIAN,0,0,0,0,0,0,0.88,
10,10,OKLAHOMA,40,2009,2,Hail,C,109,OKLAHOMA,0,0,0,0,0,0,1,
10,10,OKLAHOMA,40,2009,2,Tornado,C,109,OKLAHOMA,0,4,0,0,0.0,0,,EF2
10,10,OKLAHOMA,40,2009,2,Hail,C,15,CADDO,0,0,0,0,1000,0,1.25,
10,10,OKLAHOMA,40,2009,2,Hail,C,31,COMANCHE,0,0,0,0,0,0,1.75,
10,10,OKLAHOMA,40,2009,2,Hail,C,17,CANADIAN,0,0,0,0,0,0,1.75,
10,10,OKLAHOMA,40,2009,2,Hail,C,109,OKLAHOMA,0,0,0,0,0,0,1.25,
10,10,OKLAHOMA,40,2009,2,Tornado,C,83,LOGAN,0,0,0,0,0.0,0,,EF2
10,10,OKLAHOMA,40,2009,2,Hail,C,121,PITTSBURG,0,0,0,0,0,0,0.88,
10,10,OKLAHOMA,40,2009,2,Hail,C,121,PITTSBURG,0,0,0,0,0,0,0.88,
10,10,OKLAHOMA,40,2009,2,Hail,C,61,HASKELL,0,0,0,0,0,0,1.75,
10,10,OKLAHOMA,40,2009,2,Hail,C,15,CADDO,0,0,0,0,0,0,2,
10,10,OKLAHOMA,40,2009,2,Tornado,C,83,LOGAN,0,0,0,0,0,0,,EF1
10,10,OKLAHOMA,40,2009,2,Hail,C,77,LATIMER,0,0,0,0,0,0,0.88,
10,10,OKLAHOMA,40,2009,2,Hail,C,83,LOGAN,0,0,0,0,0,0,0.88,
10,10,OKLAHOMA,40,2009,2,Hail,C,109,OKLAHOMA,0,0,0,0,0,0,1.75,
10,10,OKLAHOMA,40,2009,2,Tornado,C,119,PAYNE,0,0,0,0,0.0,0,,EF1
10,10,OKLAHOMA,40,2009,2,Hail,C,15,CADDO,0,0,0,0,0,0,1,
10,10,OKLAHOMA,40,2009,2,Hail,C,83,LOGAN,0,0,0,0,0,0,2.75,
10,10,OKLAHOMA,40,2009,2,Hail,C,83,LOGAN,0,0,0,0,0,0,2.75,
10,10,OKLAHOMA,40,2009,2,Hail,C,83,LOGAN,0,0,0,0,0,0,1.75,
10,10,OKLAHOMA,40,2009,2,Hail,C,109,OKLAHOMA,0,0,0,0,0,0,1,
10,10,OKLAHOMA,40,2009,2,Hail,C,119,PAYNE,0,0,0,0,0,0,1.75,
10,10,OKLAHOMA,40,2009,2,Hail,C,109,OKLAHOMA,0,0,0,0,0,0,1.75,
10,10,OKLAHOMA,40,2009,2,Hail,C,135,SEQUOYAH,0,0,0,0,0,0,1,
10,10,OKLAHOMA,40,2009,2,Hail,C,15,CADDO,0,0,0,0,0,0,0.88,
