3,3,OKLAHOMA,40,2000,1,Hail,C,69,JOHNSTON,0,0,0,0,0.0,0.0,1,
3,3,OKLAHOMA,40,2000,1,Thunderstorm Wind,C,121,PITTSBURG,0,0,0,0,100,0.0,,
3,3,OKLAHOMA,40,2000,1,Thunderstorm Wind,C,121,PITTSBURG,0,0,0,0,900,0.0,,
3,3,OKLAHOMA,40,2000,1,Lightning,C,27,CLEVELAND,0,0,0,0,3000,0.0,,
3,3,OKLAHOMA,40,2000,1,Lightning,C,69,JOHNSTON,0,0,0,0,100000,0.0,,
3,3,OKLAHOMA,40,2000,1,Thunderstorm Wind,C,77,LATIMER,0,0,0,0,80000,0.0,,
3,3,OKLAHOMA,40,2000,1,Lightning,C,99,MURRAY,0,0,0,0,15000,0.0,,
3,3,OKLAHOMA,40,2000,1,Hail,C,135,SEQUOYAH,0,0,0,0,0.0,0.0,0.75,
3,3,OKLAHOMA,40,2000,1,Hail,C,1,ADAIR,0,0,0,0,0.0,0.0,0.75,
3,3,OKLAHOMA,40,2000,1,Thunderstorm Wind,C,79,LE FLORE,0,0,0,0,100,0.0,,
3,3,OKLAHOMA,40,2000,1,Thunderstorm Wind,C,79,LE FLORE,0,0,0,0,0.0,0.0,52,
3,3,OKLAHOMA,40,2000,1,Thunderstorm Wind,C,79,LE FLORE,0,0,0,0,500,0.0,,
17,17,OKLAHOMA,40,2000,2,Hail,C,41,DELAWARE,0,0,0,0,0.0,0.0,0.75,
17,17,OKLAHOMA,40,2000,2,Hail,C,127,PUSHMATAHA,0,0,0,0,0.0,0.0,1.5,
17,17,OKLAHOMA,40,2000,2,Lightning,C,23,CHOCTAW,0,0,0,0,5000,0.0,,
17,17,OKLAHOMA,40,2000,2,Hail,C,127,PUSHMATAHA,0,0,0,0,0.0,0.0,1,
17,17,OKLAHOMA,40,2000,2,Hail,C,77,LATIMER,0,0,0,0,0.0,0.0,0.75,
17,17,OKLAHOMA,40,2000,2,Hail,C,143,TULSA,0,0,0,0,0.0,0.0,0.75,
17,17,OKLAHOMA,40,2000,2,Hail,C,143,TULSA,0,0,0,0,0.0,0.0,0.75,
17,17,OKLAHOMA,40,2000,2,Lightning,C,27,CLEVELAND,0,0,0,0,10000,0.0,,
